feedback_id,order_id,review_date,product_review,review_score
FB-04708,ORD-05459,2024-05-11,"Quality is average, expected better.",3
FB-04709,ORD-00537,2025-10-19,"Delivered on time, product as described.",5
FB-04710,ORD-08660,2026-06-04,Fast delivery and good product.,4
FB-04711,ORD-02373,2024-05-16,"Very good product, exceeded expectations.",5
FB-04712,ORD-09055,2025-11-21,Decent product but packaging could be better.,3
FB-04713,ORD-04904,2025-12-06,"Very good product, exceeded expectations.",5
FB-04714,ORD-04536,2024-03-28,Satisfied with the purchase overall.,4
FB-04715,ORD-01046,2024-12-23,"Great product, very happy with the purchase!",5
FB-04716,ORD-05736,2025-11-05,"Okay product, nothing special.",2
FB-04717,ORD-06162,2025-02-12,"Excellent build quality, highly recommend.",5
FB-04718,ORD-00173,2025-12-22,"Great product, very happy with the purchase!",5
FB-04719,ORD-08253,2024-06-26,Good quality for the price.,4
FB-04720,ORD-01726,2025-12-23,"Not satisfied, product did not match description.",2
FB-04721,ORD-04607,2024-05-27,"Delivered on time, product as described.",5
FB-04722,ORD-07778,2024-12-30,"Not satisfied, product did not match description.",2
FB-04723,ORD-09793,2024-04-26,Amazing product! Will buy again.,5
FB-04724,ORD-04771,2025-01-08,"Okay product, nothing special.",2
FB-04725,ORD-01414,2025-02-02,"Okay product, nothing special.",2
FB-04726,ORD-02801,2026-05-30,Good quality for the price.,4
FB-04727,ORD-02229,2024-01-06,"Product works well, good value for money.",3
FB-04728,ORD-04931,2024-01-25,Fast delivery and good product.,4
FB-04729,ORD-06504,2024-02-28,"Delivered on time, product as described.",5
FB-04730,ORD-09181,2024-11-04,"Very good product, exceeded expectations.",5
FB-04731,ORD-00583,2025-11-23,"Not satisfied, product did not match description.",2
FB-04732,ORD-09120,2024-03-28,"Okay product, nothing special.",2
FB-04733,ORD-01183,2025-06-16,"Excellent build quality, highly recommend.",5
FB-04734,ORD-04644,2024-04-03,Good quality for the price.,4
FB-04735,ORD-01679,2025-12-05,"Worst purchase ever, complete waste of money.",1
FB-04736,ORD-05774,2025-06-26,"Delivered on time, product as described.",5
FB-04737,ORD-07951,2025-12-27,"Okay product, nothing special.",2
FB-04738,ORD-02002,2026-03-05,Good quality for the price.,4
FB-04739,ORD-02779,2024-04-04,"Excellent build quality, highly recommend.",5
FB-04740,ORD-00801,2025-08-09,"Quality is average, expected better.",3
FB-04741,ORD-09640,2024-09-24,"Okay product, nothing special.",2
FB-04742,ORD-04794,2024-06-23,Decent product but packaging could be better.,3
FB-04743,ORD-06570,2024-10-25,"Product works well, good value for money.",3
FB-04744,ORD-09071,2024-12-01,"Excellent build quality, highly recommend.",5
FB-04745,ORD-09049,2024-10-16,Good quality for the price.,4
FB-04746,ORD-01336,2025-06-05,"Not satisfied, product did not match description.",2
FB-04747,ORD-00196,2026-05-12,"Not satisfied, product did not match description.",2
FB-04748,ORD-02852,2025-10-01,Fast delivery and good product.,4
FB-04749,ORD-06399,2024-10-06,Good quality for the price.,4
FB-04750,ORD-05713,2025-06-25,"Great product, very happy with the purchase!",5
FB-04751,ORD-01357,2026-04-20,"Quality is average, expected better.",3
FB-04752,ORD-03696,2025-05-01,Satisfied with the purchase overall.,4
FB-04753,ORD-08455,2024-07-05,"Quality is average, expected better.",3
FB-04754,ORD-05482,2024-12-25,"Delivered on time, product as described.",5
FB-04755,ORD-01157,2025-07-04,Amazing product! Will buy again.,5
FB-04756,ORD-03658,2025-05-17,Decent product but packaging could be better.,3
FB-04757,ORD-06461,2024-08-22,"Quality is average, expected better.",3
FB-04758,ORD-09151,2024-03-27,Good quality for the price.,4
FB-04759,ORD-04076,2025-08-03,"Great product, very happy with the purchase!",5
FB-04760,ORD-09064,2024-09-27,"Excellent build quality, highly recommend.",5
FB-04761,ORD-07445,2026-01-05,Decent product but packaging could be better.,3
FB-04762,ORD-09298,2024-06-01,Decent product but packaging could be better.,3
FB-04763,ORD-08851,2025-06-04,"Delivered on time, product as described.",5
FB-04764,ORD-08796,2025-03-15,Decent product but packaging could be better.,3
FB-04765,ORD-09293,2025-07-10,Satisfied with the purchase overall.,4
FB-04766,ORD-02124,2024-10-29,"Delivered on time, product as described.",5
FB-04767,ORD-09393,2024-11-21,"Excellent build quality, highly recommend.",5
FB-04768,ORD-09935,2024-06-06,"Product works well, good value for money.",3
FB-04769,ORD-06784,2026-06-06,"Great product, very happy with the purchase!",5
FB-04770,ORD-04795,2024-05-28,"Great product, very happy with the purchase!",5
FB-04771,ORD-09090,2024-05-20,Decent product but packaging could be better.,3
FB-04772,ORD-09078,2025-12-03,"Great product, very happy with the purchase!",5
FB-04773,ORD-01232,2025-08-09,"Not satisfied, product did not match description.",2
FB-04774,ORD-02270,2024-02-03,"Product works well, good value for money.",3
FB-04775,ORD-08781,2024-04-23,"Great product, very happy with the purchase!",5
FB-04776,ORD-00737,2026-01-10,"Excellent build quality, highly recommend.",5
FB-04777,ORD-09521,2024-07-30,"Great product, very happy with the purchase!",5
FB-04778,ORD-07618,2025-12-05,"Okay product, nothing special.",2
FB-04779,ORD-09083,2025-07-14,"Excellent build quality, highly recommend.",5
FB-04780,ORD-09930,2024-05-31,"Excellent build quality, highly recommend.",5
FB-04781,ORD-06376,2025-02-15,"Poor quality, returned the item.",1
FB-04782,ORD-07929,2025-01-14,"Delivered on time, product as described.",5
FB-04783,ORD-04465,2024-12-04,Good quality for the price.,4
FB-04784,ORD-01745,2025-04-18,Amazing product! Will buy again.,5
FB-04785,ORD-00334,2025-01-10,Satisfied with the purchase overall.,4
FB-04786,ORD-04452,2024-04-12,"Delivered on time, product as described.",5
FB-04787,ORD-06272,2024-05-29,Good quality for the price.,4
FB-04788,ORD-09107,2024-08-03,Amazing product! Will buy again.,5
FB-04789,ORD-07086,2024-05-01,Good quality for the price.,4
FB-04790,ORD-04839,2024-09-25,Satisfied with the purchase overall.,4
FB-04791,ORD-08296,2026-05-28,Good quality for the price.,4
FB-04792,ORD-02997,2026-01-05,"Excellent build quality, highly recommend.",5
FB-04793,ORD-07257,2024-08-07,"Great product, very happy with the purchase!",5
FB-04794,ORD-04657,2024-03-13,"Great product, very happy with the purchase!",5
FB-04795,ORD-00313,2025-01-14,"Product works well, good value for money.",3
FB-04796,ORD-01990,2024-05-26,"Product works well, good value for money.",3
FB-04797,ORD-09711,2025-04-14,Good quality for the price.,4
FB-04798,ORD-07285,2024-04-04,Good quality for the price.,4
FB-04799,ORD-01148,2024-05-12,"Poor quality, returned the item.",1
FB-04800,ORD-09028,2025-09-07,Decent product but packaging could be better.,3
FB-04801,ORD-09265,2024-10-12,"Product works well, good value for money.",3
FB-04802,ORD-00839,2024-05-03,"Delivered on time, product as described.",5
FB-04803,ORD-04522,2024-08-31,"Product works well, good value for money.",3
FB-04804,ORD-02380,2026-05-22,Decent product but packaging could be better.,3
FB-04805,ORD-06993,2025-03-24,"Delivered on time, product as described.",5
FB-04806,ORD-04954,2025-07-23,"Product works well, good value for money.",3
FB-04807,ORD-03396,2024-05-21,"Great product, very happy with the purchase!",5
FB-04808,ORD-03254,2024-08-01,Good quality for the price.,4
FB-04809,ORD-02222,2025-10-04,Decent product but packaging could be better.,3
FB-04810,ORD-03782,2025-11-08,"Excellent build quality, highly recommend.",5
FB-04811,ORD-02870,2026-06-13,Amazing product! Will buy again.,5
FB-04812,ORD-06004,2025-04-27,Good quality for the price.,4
FB-04813,ORD-04632,2025-11-14,Good quality for the price.,4
FB-04814,ORD-00860,2024-02-01,"Great product, very happy with the purchase!",5
FB-04815,ORD-00766,2024-01-28,Amazing product! Will buy again.,5
FB-04816,ORD-04017,2025-03-18,Fast delivery and good product.,4
FB-04817,ORD-02817,2024-05-10,"Okay product, nothing special.",2
FB-04818,ORD-09569,2025-02-13,Fast delivery and good product.,4
FB-04819,ORD-07616,2025-06-09,Fast delivery and good product.,4
FB-04820,ORD-02364,2025-03-18,"Very good product, exceeded expectations.",5
FB-04821,ORD-08221,2026-02-09,"Excellent build quality, highly recommend.",5
FB-04822,ORD-00328,2025-02-21,"Quality is average, expected better.",3
FB-04823,ORD-03677,2024-12-07,"Great product, very happy with the purchase!",5
FB-04824,ORD-03543,2024-06-08,Fast delivery and good product.,4
FB-04825,ORD-04191,2026-01-05,Good quality for the price.,4
FB-04826,ORD-04423,2024-12-03,"Quality is average, expected better.",3
FB-04827,ORD-05697,2024-07-26,"Excellent build quality, highly recommend.",5
FB-04828,ORD-02839,2024-02-27,"Product works well, good value for money.",3
FB-04829,ORD-08448,2024-08-09,Amazing product! Will buy again.,5
FB-04830,ORD-00611,2026-04-04,Satisfied with the purchase overall.,4
FB-04831,ORD-02745,2025-03-26,"Worst purchase ever, complete waste of money.",1
FB-04832,ORD-06217,2024-08-02,"Excellent build quality, highly recommend.",5
FB-04833,ORD-03203,2025-06-06,"Product works well, good value for money.",3
FB-04834,ORD-00010,2025-06-01,Fast delivery and good product.,4
FB-04835,ORD-04582,2024-09-27,"Product works well, good value for money.",3
FB-04836,ORD-08473,2026-03-15,Satisfied with the purchase overall.,4
FB-04837,ORD-05504,2024-12-17,"Excellent build quality, highly recommend.",5
FB-04838,ORD-03033,2026-01-22,"Poor quality, returned the item.",1
FB-04839,ORD-02263,2025-02-03,"Excellent build quality, highly recommend.",5
FB-04840,ORD-02826,2024-08-25,"Delivered on time, product as described.",5
FB-04841,ORD-01263,2024-10-09,Good quality for the price.,4
FB-04842,ORD-06924,2026-03-05,Decent product but packaging could be better.,3
FB-04843,ORD-01333,2024-09-18,"Delivered on time, product as described.",5
FB-04844,ORD-02480,2026-02-17,"Very good product, exceeded expectations.",5
FB-04845,ORD-04968,2025-04-03,"Product works well, good value for money.",3
FB-04846,ORD-07143,2024-11-19,"Very good product, exceeded expectations.",5
FB-04847,ORD-08709,2026-04-22,"Not satisfied, product did not match description.",2
FB-04848,ORD-04842,2024-06-23,Amazing product! Will buy again.,5
FB-04849,ORD-08909,2026-01-21,"Great product, very happy with the purchase!",5
FB-04850,ORD-03825,2025-01-09,"Not satisfied, product did not match description.",2
FB-04851,ORD-00981,2025-09-22,"Great product, very happy with the purchase!",5
FB-04852,ORD-09694,2025-02-09,Good quality for the price.,4
FB-04853,ORD-02184,2024-06-30,"Great product, very happy with the purchase!",5
FB-04854,ORD-03506,2024-03-31,"Quality is average, expected better.",3
FB-04855,ORD-01359,2024-01-28,"Quality is average, expected better.",3
FB-04856,ORD-06939,2025-07-04,"Delivered on time, product as described.",5
FB-04857,ORD-08453,2026-04-12,Fast delivery and good product.,4
FB-04858,ORD-08513,2026-02-06,"Okay product, nothing special.",2
FB-04859,ORD-08107,2024-09-01,Amazing product! Will buy again.,5
FB-04860,ORD-03277,2025-02-05,"Quality is average, expected better.",3
FB-04861,ORD-08197,2024-12-26,"Product works well, good value for money.",3
FB-04862,ORD-02845,2024-12-20,"Excellent build quality, highly recommend.",5
FB-04863,ORD-02158,2024-10-31,Decent product but packaging could be better.,3
FB-04864,ORD-00764,2026-02-11,Good quality for the price.,4
FB-04865,ORD-05821,2025-02-22,"Worst purchase ever, complete waste of money.",1
FB-04866,ORD-00432,2025-08-19,"Product works well, good value for money.",3
FB-04867,ORD-07012,2025-06-30,"Excellent build quality, highly recommend.",5
FB-04868,ORD-08680,2024-02-05,Good quality for the price.,4
FB-04869,ORD-04700,2025-09-29,Decent product but packaging could be better.,3
FB-04870,ORD-07186,2026-04-25,Good quality for the price.,4
FB-04871,ORD-08720,2024-10-31,Amazing product! Will buy again.,5
FB-04872,ORD-04034,2025-08-23,"Not satisfied, product did not match description.",2
FB-04873,ORD-00119,2024-12-28,"Not satisfied, product did not match description.",2
FB-04874,ORD-09782,2026-03-13,"Quality is average, expected better.",3
FB-04875,ORD-01922,2025-12-06,Fast delivery and good product.,4
FB-04876,ORD-04504,2026-04-07,Good quality for the price.,4
FB-04877,ORD-04571,2024-01-16,Satisfied with the purchase overall.,4
FB-04878,ORD-09951,2025-09-10,"Product works well, good value for money.",3
FB-04879,ORD-06208,2026-04-05,"Very good product, exceeded expectations.",5
FB-04880,ORD-01898,2024-08-10,"Excellent build quality, highly recommend.",5
FB-04881,ORD-09797,2024-08-20,"Delivered on time, product as described.",5
FB-04882,ORD-05770,2026-01-20,"Great product, very happy with the purchase!",5
FB-04883,ORD-05342,2025-01-01,"Very good product, exceeded expectations.",5
FB-04884,ORD-04602,2024-11-26,"Delivered on time, product as described.",5
FB-04885,ORD-02596,2025-12-04,"Great product, very happy with the purchase!",5
FB-04886,ORD-00717,2025-12-16,Fast delivery and good product.,4
FB-04887,ORD-09073,2024-08-18,"Okay product, nothing special.",2
FB-04888,ORD-07591,2025-03-18,Satisfied with the purchase overall.,4
FB-04889,ORD-08298,2024-08-15,"Delivered on time, product as described.",5
FB-04890,ORD-03843,2025-12-13,Satisfied with the purchase overall.,4
FB-04891,ORD-06364,2026-02-04,"Great product, very happy with the purchase!",5
FB-04892,ORD-07268,2024-10-03,Good quality for the price.,4
FB-04893,ORD-06524,2025-12-27,Satisfied with the purchase overall.,4
FB-04894,ORD-09313,2026-01-14,Amazing product! Will buy again.,5
FB-04895,ORD-07290,2026-05-02,Good quality for the price.,4
FB-04896,ORD-05595,2025-09-19,"Quality is average, expected better.",3
FB-04897,ORD-00470,2024-06-14,"Excellent build quality, highly recommend.",5
FB-04898,ORD-02411,2024-03-03,"Great product, very happy with the purchase!",5
FB-04899,ORD-09279,2025-09-08,"Delivered on time, product as described.",5
FB-04900,ORD-08628,2024-09-22,"Great product, very happy with the purchase!",5
FB-04901,ORD-04603,2024-05-21,Good quality for the price.,4
FB-04902,ORD-04576,2024-07-24,"Excellent build quality, highly recommend.",5
FB-04903,ORD-02947,2026-05-08,Good quality for the price.,4
FB-04904,ORD-05328,2026-02-05,Decent product but packaging could be better.,3
FB-04905,ORD-06250,2026-05-13,"Great product, very happy with the purchase!",5
FB-04906,ORD-08993,2025-11-27,"Great product, very happy with the purchase!",5
FB-04907,ORD-04684,2025-09-22,"Poor quality, returned the item.",1
FB-04908,ORD-06179,2024-10-13,"Poor quality, returned the item.",1
FB-04909,ORD-06926,2025-03-10,"Excellent build quality, highly recommend.",5
FB-04910,ORD-09780,2025-01-28,"Very good product, exceeded expectations.",5
FB-04911,ORD-01456,2024-09-02,"Delivered on time, product as described.",5
FB-04912,ORD-09579,2026-01-22,"Not satisfied, product did not match description.",2
FB-04913,ORD-01776,2024-09-18,Decent product but packaging could be better.,3
FB-04914,ORD-08955,2026-03-21,"Excellent build quality, highly recommend.",5
FB-04915,ORD-08793,2025-03-23,"Delivered on time, product as described.",5
FB-04916,ORD-06597,2025-08-16,"Delivered on time, product as described.",5
FB-04917,ORD-01085,2024-12-26,"Quality is average, expected better.",3
FB-04918,ORD-02856,2026-03-13,"Great product, very happy with the purchase!",5
FB-04919,ORD-03318,2024-04-02,"Okay product, nothing special.",2
FB-04920,ORD-08661,2024-02-17,"Delivered on time, product as described.",5
FB-04921,ORD-01047,2024-09-21,Satisfied with the purchase overall.,4
FB-04922,ORD-00728,2025-03-31,"Excellent build quality, highly recommend.",5
FB-04923,ORD-00260,2024-03-31,"Worst purchase ever, complete waste of money.",1
FB-04924,ORD-02053,2024-12-29,Good quality for the price.,4
FB-04925,ORD-02508,2024-03-02,"Excellent build quality, highly recommend.",5
FB-04926,ORD-04082,2025-02-05,"Quality is average, expected better.",3
FB-04927,ORD-08160,2026-01-24,"Delivered on time, product as described.",5
FB-04928,ORD-01122,2026-03-11,Satisfied with the purchase overall.,4
FB-04929,ORD-00790,2025-04-04,"Great product, very happy with the purchase!",5
FB-04930,ORD-07120,2025-05-19,"Okay product, nothing special.",2
FB-04931,ORD-06444,2025-12-27,Amazing product! Will buy again.,5
FB-04932,ORD-02458,2025-06-14,Good quality for the price.,4
FB-04933,ORD-00204,2025-09-27,"Not satisfied, product did not match description.",2
FB-04934,ORD-07902,2025-03-08,"Great product, very happy with the purchase!",5
FB-04935,ORD-08965,2024-07-06,"Okay product, nothing special.",2
FB-04936,ORD-06389,2025-08-24,"Great product, very happy with the purchase!",5
FB-04937,ORD-05878,2024-02-26,"Excellent build quality, highly recommend.",5
FB-04938,ORD-01086,2026-02-23,Fast delivery and good product.,4
FB-04939,ORD-01788,2024-04-10,Good quality for the price.,4
FB-04940,ORD-05790,2024-06-19,"Okay product, nothing special.",2
FB-04941,ORD-08417,2026-04-29,"Quality is average, expected better.",3
FB-04942,ORD-06263,2026-01-16,Satisfied with the purchase overall.,4
FB-04943,ORD-06386,2025-02-15,Good quality for the price.,4
FB-04944,ORD-03589,2026-03-28,"Quality is average, expected better.",3
FB-04945,ORD-02314,2025-06-16,"Product works well, good value for money.",3
FB-04946,ORD-03340,2025-11-19,Decent product but packaging could be better.,3
FB-04947,ORD-04244,2025-06-20,Decent product but packaging could be better.,3
FB-04948,ORD-09157,2025-06-10,"Product works well, good value for money.",3
FB-04949,ORD-09563,2024-03-20,Decent product but packaging could be better.,3
FB-04950,ORD-06637,2025-09-02,"Quality is average, expected better.",3
FB-04951,ORD-05903,2024-05-13,Decent product but packaging could be better.,3
FB-04952,ORD-04176,2026-01-06,"Very good product, exceeded expectations.",5
FB-04953,ORD-08175,2025-11-15,"Product works well, good value for money.",3
FB-04954,ORD-07540,2024-07-22,Good quality for the price.,4
FB-04955,ORD-06994,2025-08-27,"Very good product, exceeded expectations.",5
FB-04956,ORD-02603,2025-09-23,"Very good product, exceeded expectations.",5
FB-04957,ORD-02494,2024-11-15,"Very good product, exceeded expectations.",5
FB-04958,ORD-06824,2026-01-06,"Excellent build quality, highly recommend.",5
FB-04959,ORD-00683,2025-03-28,"Excellent build quality, highly recommend.",5
FB-04960,ORD-01812,2025-04-08,"Great product, very happy with the purchase!",5
FB-04961,ORD-09687,2025-03-17,Fast delivery and good product.,4
FB-04962,ORD-03279,2025-05-25,"Not satisfied, product did not match description.",2
FB-04963,ORD-02366,2026-04-07,"Delivered on time, product as described.",5
FB-04964,ORD-07877,2026-01-31,Good quality for the price.,4
FB-04965,ORD-03468,2026-05-14,Fast delivery and good product.,4
FB-04966,ORD-02348,2025-03-30,"Excellent build quality, highly recommend.",5
FB-04967,ORD-09652,2025-01-05,"Product works well, good value for money.",3
FB-04968,ORD-02605,2024-02-17,Good quality for the price.,4
FB-04969,ORD-08696,2025-03-07,Good quality for the price.,4
FB-04970,ORD-08964,2025-10-25,"Excellent build quality, highly recommend.",5
FB-04971,ORD-01043,2024-05-06,"Delivered on time, product as described.",5
FB-04972,ORD-04356,2025-02-21,"Delivered on time, product as described.",5
FB-04973,ORD-05860,2025-09-20,Decent product but packaging could be better.,3
FB-04974,ORD-07943,2026-03-01,Good quality for the price.,4
FB-04975,ORD-02702,2024-12-20,"Worst purchase ever, complete waste of money.",1
FB-04976,ORD-08595,2025-05-06,"Product works well, good value for money.",3
FB-04977,ORD-08509,2024-12-06,"Great product, very happy with the purchase!",5
FB-04978,ORD-00504,2025-10-13,"Delivered on time, product as described.",5
FB-04979,ORD-02503,2024-04-17,Decent product but packaging could be better.,3
FB-04980,ORD-09590,2024-12-02,Decent product but packaging could be better.,3
FB-04981,ORD-01609,2025-12-19,"Quality is average, expected better.",3
FB-04982,ORD-07075,2025-12-04,"Poor quality, returned the item.",1
FB-04983,ORD-09155,2025-06-29,"Product works well, good value for money.",3
FB-04984,ORD-05322,2025-09-22,"Excellent build quality, highly recommend.",5
FB-04985,ORD-02287,2024-07-06,Good quality for the price.,4
FB-04986,ORD-01272,2025-03-09,"Great product, very happy with the purchase!",5
FB-04987,ORD-01666,2025-05-24,"Great product, very happy with the purchase!",5
FB-04988,ORD-06218,2025-07-26,Decent product but packaging could be better.,3
FB-04989,ORD-00602,2026-01-21,"Great product, very happy with the purchase!",5
FB-04990,ORD-03529,2026-04-17,"Excellent build quality, highly recommend.",5
FB-04991,ORD-08423,2024-07-27,"Great product, very happy with the purchase!",5
FB-04992,ORD-02067,2025-08-21,Fast delivery and good product.,4
FB-04993,ORD-09257,2025-03-27,"Delivered on time, product as described.",5
FB-04994,ORD-08543,2024-02-14,"Quality is average, expected better.",3
FB-04995,ORD-03166,2024-09-08,Fast delivery and good product.,4
FB-04996,ORD-01507,2025-04-13,Fast delivery and good product.,4
FB-04997,ORD-06525,2024-04-11,Amazing product! Will buy again.,5
FB-04998,ORD-08850,2025-04-27,"Quality is average, expected better.",3
FB-04999,ORD-07859,2025-05-22,"Delivered on time, product as described.",5
FB-05000,ORD-06332,2026-02-09,Decent product but packaging could be better.,3
FB-05001,ORD-01078,2026-01-28,Decent product but packaging could be better.,3
FB-05002,ORD-03735,2026-03-15,"Product works well, good value for money.",3
FB-05003,ORD-00678,2024-12-31,"Excellent build quality, highly recommend.",5
FB-05004,ORD-01408,2026-02-14,"Great product, very happy with the purchase!",5
FB-05005,ORD-09677,2024-11-09,"Great product, very happy with the purchase!",5
FB-05006,ORD-07884,2024-01-21,Decent product but packaging could be better.,3
FB-05007,ORD-04253,2025-12-24,Fast delivery and good product.,4
FB-05008,ORD-07222,2024-12-22,"Not satisfied, product did not match description.",2
FB-05009,ORD-03719,2026-01-20,"Excellent build quality, highly recommend.",5
FB-05010,ORD-05194,2024-06-26,"Okay product, nothing special.",2
FB-05011,ORD-04089,2025-07-26,"Quality is average, expected better.",3
FB-05012,ORD-06516,2026-04-11,Amazing product! Will buy again.,5
FB-05013,ORD-09866,2024-10-22,Amazing product! Will buy again.,5
FB-05014,ORD-03244,2024-06-29,"Quality is average, expected better.",3
FB-05015,ORD-03532,2025-11-05,"Okay product, nothing special.",2
FB-05016,ORD-07761,2024-11-13,Decent product but packaging could be better.,3
FB-05017,ORD-08663,2024-08-23,"Poor quality, returned the item.",1
FB-05018,ORD-06916,2024-06-02,Good quality for the price.,4
FB-05019,ORD-04502,2024-05-13,"Worst purchase ever, complete waste of money.",1
FB-05020,ORD-08590,2024-08-20,"Not satisfied, product did not match description.",2
FB-05021,ORD-08768,2024-04-16,"Delivered on time, product as described.",5
FB-05022,ORD-08505,2025-12-13,"Product works well, good value for money.",3
FB-05023,ORD-03304,2025-07-30,"Great product, very happy with the purchase!",5
FB-05024,ORD-08003,2024-06-10,Satisfied with the purchase overall.,4
FB-05025,ORD-06401,2025-09-17,"Poor quality, returned the item.",1
FB-05026,ORD-01348,2026-05-14,"Excellent build quality, highly recommend.",5
FB-05027,ORD-05358,2025-03-13,"Not satisfied, product did not match description.",2
FB-05028,ORD-02588,2024-03-19,"Not satisfied, product did not match description.",2
FB-05029,ORD-03065,2024-02-02,"Okay product, nothing special.",2
FB-05030,ORD-06187,2024-08-22,"Very good product, exceeded expectations.",5
FB-05031,ORD-02517,2026-03-26,Good quality for the price.,4
FB-05032,ORD-06628,2026-02-02,"Excellent build quality, highly recommend.",5
FB-05033,ORD-08537,2026-04-09,"Delivered on time, product as described.",5
FB-05034,ORD-00287,2024-04-16,"Excellent build quality, highly recommend.",5
FB-05035,ORD-01266,2024-05-11,"Great product, very happy with the purchase!",5
FB-05036,ORD-02401,2024-07-12,Satisfied with the purchase overall.,4
FB-05037,ORD-09867,2025-03-20,Fast delivery and good product.,4
FB-05038,ORD-01756,2025-12-09,"Not satisfied, product did not match description.",2
FB-05039,ORD-02710,2024-04-20,"Product works well, good value for money.",3
FB-05040,ORD-00874,2026-05-26,"Delivered on time, product as described.",5
FB-05041,ORD-01399,2026-03-07,"Delivered on time, product as described.",5
FB-05042,ORD-04879,2025-11-03,"Great product, very happy with the purchase!",5
FB-05043,ORD-02218,2026-02-19,"Great product, very happy with the purchase!",5
FB-05044,ORD-07806,2024-10-12,"Poor quality, returned the item.",1
FB-05045,ORD-03308,2024-07-22,"Worst purchase ever, complete waste of money.",1
FB-05046,ORD-04378,2025-12-15,Amazing product! Will buy again.,5
FB-05047,ORD-01294,2024-08-27,"Okay product, nothing special.",2
FB-05048,ORD-02799,2025-09-06,"Great product, very happy with the purchase!",5
FB-05049,ORD-06715,2026-04-12,"Excellent build quality, highly recommend.",5
FB-05050,ORD-09876,2026-04-07,"Delivered on time, product as described.",5
FB-05051,ORD-00395,2024-10-30,"Great product, very happy with the purchase!",5
FB-05052,ORD-03326,2024-01-28,"Delivered on time, product as described.",5
FB-05053,ORD-02834,2026-04-02,"Quality is average, expected better.",3
FB-05054,ORD-09266,2024-06-09,Satisfied with the purchase overall.,4
FB-05055,ORD-03188,2024-05-22,"Okay product, nothing special.",2
FB-05056,ORD-02689,2024-07-23,Good quality for the price.,4
FB-05057,ORD-03940,2025-12-20,"Quality is average, expected better.",3
FB-05058,ORD-08307,2026-04-07,"Product works well, good value for money.",3
FB-05059,ORD-04964,2025-08-22,"Not satisfied, product did not match description.",2
FB-05060,ORD-01783,2025-02-05,Decent product but packaging could be better.,3
FB-05061,ORD-07124,2025-05-26,"Great product, very happy with the purchase!",5
FB-05062,ORD-03155,2024-07-08,"Excellent build quality, highly recommend.",5
FB-05063,ORD-06455,2025-11-09,"Delivered on time, product as described.",5
FB-05064,ORD-07265,2026-06-15,"Excellent build quality, highly recommend.",5
FB-05065,ORD-07415,2026-05-30,"Delivered on time, product as described.",5
FB-05066,ORD-00572,2026-05-02,"Quality is average, expected better.",3
FB-05067,ORD-06335,2025-02-19,"Okay product, nothing special.",2
FB-05068,ORD-01610,2025-04-11,Good quality for the price.,4
FB-05069,ORD-04673,2024-06-09,"Excellent build quality, highly recommend.",5
FB-05070,ORD-00461,2024-10-03,"Delivered on time, product as described.",5
FB-05071,ORD-08048,2026-02-09,"Great product, very happy with the purchase!",5
FB-05072,ORD-07961,2024-11-20,"Excellent build quality, highly recommend.",5
FB-05073,ORD-03079,2024-07-03,Amazing product! Will buy again.,5
FB-05074,ORD-00029,2025-03-25,"Delivered on time, product as described.",5
FB-05075,ORD-02567,2024-07-11,"Delivered on time, product as described.",5
FB-05076,ORD-02069,2025-11-05,"Okay product, nothing special.",2
FB-05077,ORD-00881,2025-11-29,"Quality is average, expected better.",3
FB-05078,ORD-07267,2025-11-25,"Delivered on time, product as described.",5
FB-05079,ORD-03449,2024-06-22,"Great product, very happy with the purchase!",5
FB-05080,ORD-01725,2024-03-18,"Very good product, exceeded expectations.",5
FB-05081,ORD-08121,2024-02-18,"Very good product, exceeded expectations.",5
FB-05082,ORD-03087,2025-05-12,"Quality is average, expected better.",3
FB-05083,ORD-04705,2025-03-31,Good quality for the price.,4
FB-05084,ORD-02896,2024-10-28,"Not satisfied, product did not match description.",2
FB-05085,ORD-00584,2024-02-24,Decent product but packaging could be better.,3
FB-05086,ORD-05226,2026-03-15,"Great product, very happy with the purchase!",5
FB-05087,ORD-05104,2026-01-20,Good quality for the price.,4
FB-05088,ORD-01858,2024-12-18,"Great product, very happy with the purchase!",5
FB-05089,ORD-04613,2026-05-19,"Great product, very happy with the purchase!",5
FB-05090,ORD-00356,2024-09-28,"Product works well, good value for money.",3
FB-05091,ORD-05692,2026-01-13,"Not satisfied, product did not match description.",2
FB-05092,ORD-05389,2024-05-07,"Very good product, exceeded expectations.",5
FB-05093,ORD-06062,2025-10-02,"Very good product, exceeded expectations.",5
FB-05094,ORD-04437,2024-11-27,Amazing product! Will buy again.,5
FB-05095,ORD-07054,2025-08-07,"Great product, very happy with the purchase!",5
FB-05096,ORD-03242,2025-08-21,Decent product but packaging could be better.,3
FB-05097,ORD-01715,2025-01-17,"Great product, very happy with the purchase!",5
FB-05098,ORD-09002,2026-04-18,"Quality is average, expected better.",3
FB-05099,ORD-07985,2025-09-29,Good quality for the price.,4
FB-05100,ORD-00748,2024-05-28,"Quality is average, expected better.",3
FB-05101,ORD-05440,2025-02-03,"Delivered on time, product as described.",5
FB-05102,ORD-09636,2026-01-31,"Quality is average, expected better.",3
FB-05103,ORD-05936,2025-03-21,"Not satisfied, product did not match description.",2
FB-05104,ORD-09917,2025-02-16,"Delivered on time, product as described.",5
